frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
240,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17730,4,0,17730,4,0,0,0x22219000,0x00000001,0x01,0x03,18,768,4443,2296,1,010090212212000003
240,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17730,4,0,17730,4,0,1,0x562D3600,0x00000005,0x05,0x07,22,768,5985,2828,10,0500362D5616000003
240,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17730,4,0,17730,4,0,2,0x861B3600,0x00000006,0x06,0x07,6160,768,3602,2092,19,0600361B8610180003
240,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17730,4,0,17730,4,0,3,0x5411CA00,0x0000000A,0x0A,0x0B,1044,768,2355,2574,28,0A00CA115414040003
241,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17850,4,0,17850,4,0,0,0xA821A400,0x00000001,0x01,0x03,17,768,4453,2236,1,0100A421A811000003
241,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17850,4,0,17850,4,0,1,0xDC2D3800,0x00000005,0x05,0x07,21,768,5986,2768,10,0500382DDC15000003
241,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17850,4,0,17850,4,0,2,0x401B3C00,0x00000006,0x06,0x07,1552,768,3605,2058,19,06003C1B4010060003
241,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17850,4,0,17850,4,0,3,0xE811DA00,0x0000000A,0x0A,0x0B,1043,768,2363,2521,28,0A00DA11E813040003
242,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17960,4,0,17960,4,0,0,0x0421AE00,0x00000001,0x01,0x03,17,768,4459,2155,1,0100AE210411000003
242,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17960,4,0,17960,4,0,1,0x982D3000,0x00000005,0x05,0x07,21,768,5982,2734,10,0500302D9815000003
