frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
77,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65306,1,0,65306,1,0,0,0x0C15FA00,0x0000000B,0x0B,0x0B,3096,768,2909,3045,1,0B00FA150C180C0003
78,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65416,1,0,65416,1,0,0,0x0A15FA00,0x0000000B,0x0B,0x0B,2072,768,2909,3044,1,0B00FA150A18080003
79,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,65526,1,0,65526,1,0,0,0x0A15FC00,0x0000000B,0x0B,0x0B,1048,768,2910,3044,1,0B00FC150A18040003
80,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,100,1,0,100,1,0,0,0x0815FC00,0x0000000B,0x0B,0x0B,536,768,2910,3043,1,0B00FC150818020003
81,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,220,1,0,220,1,0,0,0x06160000,0x0000000B,0x0B,0x0B,24,768,2912,3042,1,0B0000160618000003
82,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,330,1,0,330,1,0,0,0xF4160600,0x0000000B,0x0B,0x0B,23,768,2916,3033,1,0B000616F417000003
83,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,440,1,0,440,1,0,0,0xF4160600,0x0000000B,0x0B,0x0B,23,256,2916,3033,1,0B000616F417000001
85,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,5950,1,0,5950,1,0,0,0xB019F800,0x0000000A,0x0A,0x0B,1045,768,3438,2746,1,0A00F819B015040003
86,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6070,1,0,6070,1,0,0,0xAC19E400,0x0000000A,0x0A,0x0B,1557,768,3427,2744,1,0A00E419AC15060003
87,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6180,1,0,6180,1,0,0,0xAE19E600,0x0000000A,0x0A,0x0B,2069,768,3429,2745,1,0A00E619AE15080003
88,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6290,1,0,6290,1,0,0,0xB019EC00,0x0000000A,0x0A,0x0B,2581,768,3432,2746,1,0A00EC19B0150A0003
89,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6400,1,0,6400,1,0,0,0xB019F000,0x0000000A,0x0A,0x0B,3093,768,3434,2746,1,0A00F019B0150C0003
90,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6520,1,0,6520,1,0,0,0xB019F000,0x0000000A,0x0A,0x0B,3605,768,3434,2746,1,0A00F019B0150E0003
91,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6630,1,0,6630,1,0,0,0xB019F000,0x0000000A,0x0A,0x0B,4629,768,3434,2746,1,0A00F019B015120003
92,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6740,1,0,6740,1,0,0,0xB019EC00,0x0000000A,0x0A,0x0B,5653,768,3432,2746,1,0A00EC19B015160003
93,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6850,1,0,6850,1,0,0,0xB019EE00,0x0000000A,0x0A,0x0B,6677,768,3433,2746,1,0A00EE19B0151A0003
94,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,6970,1,0,6970,1,0,0,0xB019EE00,0x0000000A,0x0A,0x0B,7189,768,3433,2746,1,0A00EE19B0151C0003
95,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7080,1,0,7080,1,0,0,0xB219EC00,0x0000000A,0x0A,0x0B,8213,768,3432,2747,1,0A00EC19B215200003
96,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7190,1,0,7190,1,0,0,0xB219EA00,0x0000000A,0x0A,0x0B,9749,768,3431,2747,1,0A00EA19B215260003
97,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7300,1,0,7300,1,0,0,0xB419EA00,0x0000000A,0x0A,0x0B,11797,768,3431,2748,1,0A00EA19B4152E0003
98,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7420,1,0,7420,1,0,0,0xB419E800,0x0000000A,0x0A,0x0B,13333,768,3430,2748,1,0A00E819B415340003
99,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7530,1,0,7530,1,0,0,0xB419E600,0x0000000A,0x0A,0x0B,13845,768,3429,2748,1,0A00E619B415360003
100,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7640,1,0,7640,1,0,0,0xB619E600,0x0000000A,0x0A,0x0B,14357,768,3429,2749,1,0A00E619B615380003
101,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7750,1,0,7750,1,0,0,0xB619E400,0x0000000A,0x0A,0x0B,14357,768,3427,2749,1,0A00E419B615380003
102,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7870,1,0,7870,1,0,0,0xBA19E400,0x0000000A,0x0A,0x0B,13845,768,3427,2751,1,0A00E419BA15360003
103,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,7980,1,0,7980,1,0,0,0xBC19E200,0x0000000A,0x0A,0x0B,13845,768,3426,2752,1,0A00E219BC15360003
104,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8090,1,0,8090,1,0,0,0xC019E000,0x0000000A,0x0A,0x0B,14357,768,3425,2754,1,0A00E019C015380003
105,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8200,1,0,8200,1,0,0,0xC419DE00,0x0000000A,0x0A,0x0B,16917,768,3424,2756,1,0A00DE19C415420003
106,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8320,1,0,8320,1,0,0,0xC819DC00,0x0000000A,0x0A,0x0B,19477,768,3423,2758,1,0A00DC19C8154C0003
107,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,8430,1,0,8430,1,0,0,0xCA19D800,0x0000000A,0x0A,0x0B,22037,768,3421,2759,1,0A00D819CA15560003
